
RAID device 
   343072 Mbyte of  343308 MByte available for I/O
   342636 MByte of  343072 MByte in use,     436 MByte free
     4158 Files of   85768 Files in use,   81610 Files free

 FileID     MeasID                        ProtName                         PatName   Status         Size   SizeOnDisk          CreationTime             CloseTime dependent files (fileID)
   8348        186       Sax T1map SASHA pre BW550                          xxxxxx      cld     41331392     41943040   09.02.2018 12:02:22   09.02.2018 12:02:55 8226, 8226
   8347        185       Ch4 T1map MOLLI pre BW550                          xxxxxx      cld     29128832     29360128   09.02.2018 12:01:40   09.02.2018 12:02:11 8226, 8226
   8346        184       Sax T1map MOLLI pre BW550                          xxxxxx      cld     29140352     29360128   09.02.2018 12:00:49   09.02.2018 12:01:29 8226, 8226
   8345        183                          AdjFre                          xxxxxx      cld       657088      4194304   09.02.2018 12:00:46   09.02.2018 12:00:47
   8344        182                          AdjGre                          xxxxxx      cld      8196544      8388608   09.02.2018 12:00:24   09.02.2018 12:00:45
   8343        181                          AdjGre                          xxxxxx      cld      3496032      4194304   09.02.2018 11:59:40   09.02.2018 11:59:48
   8342        180                          AdjFre                          xxxxxx      cld       675328      4194304   09.02.2018 11:59:36   09.02.2018 11:59:39
   8341        179              CV_normal_flowcomp                          xxxxxx      cld    134623712    138412032   09.02.2018 11:57:28   09.02.2018 11:58:06 8340, 8340
   8340        178                AdjQuietCoilSens                          xxxxxx      cld     31296800     33554432   09.02.2018 11:57:19   09.02.2018 11:57:26
   8339        177                          AdjFre                          xxxxxx      cld       906848      4194304   09.02.2018 11:57:17   09.02.2018 11:57:19
   8338        176                          AdjGre                          xxxxxx      cld     51721280     54525952   09.02.2018 11:56:55   09.02.2018 11:57:16
   8337        175                          AdjFre                          xxxxxx      cld       906848      4194304   09.02.2018 11:56:52   09.02.2018 11:56:54
   8336        174                    R3_GASF2_s32                          xxxxxx      cld    111600384    113246208   09.02.2018 11:55:42   09.02.2018 11:55:51 8328, 8328
   8335        173                    R3_GASF1_s16                          xxxxxx      cld    214360320    218103808   09.02.2018 11:55:08   09.02.2018 11:55:21 8328, 8328
   8334        172                    R3_GASF1_s16                          xxxxxx      cld       939904      4194304   09.02.2018 11:54:52   09.02.2018 11:54:53 8328, 8328
   8333        171                    R3_GASF1_s16                          xxxxxx      cld       939904      4194304   09.02.2018 11:54:23   09.02.2018 11:54:24 8328, 8328
   8332        170                    R3_GASF0_s12                          xxxxxx      cld    290225888    293601280   09.02.2018 11:53:44   09.02.2018 11:53:59 8328, 8328
   8331        169                     R3_GASF0_s8                          xxxxxx      cld    431397664    432013312   09.02.2018 11:53:02   09.02.2018 11:53:21 8328, 8328
   8330        168                     R3_GASF0_s8                          xxxxxx      cld     17949280     20971520   09.02.2018 11:52:38   09.02.2018 11:52:40 8328, 8328
   8329        167                     R3_GASF0_s8                          xxxxxx      cld      1141344      4194304   09.02.2018 11:51:39   09.02.2018 11:51:40 8328, 8328
   8328        166                AdjQuietCoilSens                          xxxxxx      cld     31298880     33554432   09.02.2018 11:51:31   09.02.2018 11:51:37
   8327        165                          AdjFre                          xxxxxx      cld       783328      4194304   09.02.2018 11:51:29   09.02.2018 11:51:30
   8326        164 ao flow_150_tp_retro_nobh_2seg_3av_BW200_FA30                          xxxxxx      cld    690279680    692060160   09.02.2018 11:47:23   09.02.2018 11:50:29 8324
   8325        163                      AdjCoilPos                          xxxxxx      cld       995552      4194304   09.02.2018 11:47:20   09.02.2018 11:47:22
   8324        162                AdjQuietCoilSens                          xxxxxx      cld     13560896     16777216   09.02.2018 11:47:19   09.02.2018 11:47:20
   8323        161                          AdjFre                          xxxxxx      cld       746816      4194304   09.02.2018 11:47:17   09.02.2018 11:47:18
   8322        160                     AdjFieldMap                          xxxxxx      cld     90601280     92274688   09.02.2018 11:46:31   09.02.2018 11:47:16
   8321        159                         AdjDico                          xxxxxx      cld      1442464      4194304   09.02.2018 11:46:29   09.02.2018 11:46:30
   8320        158                        AdjTra1D                          xxxxxx      cld       658048      4194304   09.02.2018 11:46:28   09.02.2018 11:46:29
   8319        157                          AdjFre                          xxxxxx      cld       746752      4194304   09.02.2018 11:46:27   09.02.2018 11:46:27
   8318        156                         AdjDico                          xxxxxx      cld      1041568      4194304   09.02.2018 11:46:25   09.02.2018 11:46:27
   8317        155                trufi_multislice                          xxxxxx      cld    253590688    255852544   09.02.2018 11:43:24   09.02.2018 11:43:46 8226, 8226
   8316        154                          AdjFre                          xxxxxx      cld       677632      4194304   09.02.2018 11:43:23   09.02.2018 11:43:24
   8315        153 BEAT_EPI_Interactrive_MCR_FA45_EF64                          xxxxxx      cld    402877536    406847488   09.02.2018 11:41:44   09.02.2018 11:42:01 8226, 8226
   8314        152 BEAT_EPI_Interactrive_MCR_FA45_EF64                          xxxxxx      cld    402877536    406847488   09.02.2018 11:41:11   09.02.2018 11:41:28 8226, 8226
   8313        151 BEAT_EPI_Interactrive_MCR_FA45_EF16                          xxxxxx      cld    402877536    406847488   09.02.2018 11:40:02   09.02.2018 11:40:22 8226, 8226
   8312        150 BEAT_EPI_Interactrive_MCR_FA45_EF16                          xxxxxx      cld    402877536    406847488   09.02.2018 11:39:14   09.02.2018 11:39:33 8226, 8226
   8311        149  BEAT_EPI_Interactrive_MCR_FA90                          xxxxxx      cld    402877472    406847488   09.02.2018 11:37:52   09.02.2018 11:38:16 8226, 8226
   8310        148  BEAT_EPI_Interactrive_MCR_FA45                          xxxxxx      cld    402877472    406847488   09.02.2018 11:37:14   09.02.2018 11:37:38 8226, 8226
   8309        147  BEAT_EPI_Interactrive_MCR_FA30                          xxxxxx      cld    402877472    406847488   09.02.2018 11:36:34   09.02.2018 11:36:58 8226, 8226
   8308        146       BEAT_EPI_Interactrive_MCR                          xxxxxx      cld    402877408    406847488   09.02.2018 11:35:48   09.02.2018 11:36:11 8226, 8226
   8307        145       BEAT_EPI_Interactrive_MCR                          xxxxxx      cld    402877376    406847488   09.02.2018 11:35:13   09.02.2018 11:35:32 8226, 8226
   8306        144       BEAT_EPI_Interactrive_MCR                          xxxxxx      cld     10422624     12582912   09.02.2018 11:34:34   09.02.2018 11:34:58 8226, 8226
   8305        143 MiniIRT_B0_MCR_4shot_128_slice2                          xxxxxx      cld    367546624    369098752   09.02.2018 11:33:22   09.02.2018 11:33:37 8222
   8304        142        MiniIRT_B0_MCR_4shot_128                          xxxxxx      cld    367546464    369098752   09.02.2018 11:32:31   09.02.2018 11:32:45 8222
   8303        141                          AdjFre                          xxxxxx      cld       776960      4194304   09.02.2018 11:32:30   09.02.2018 11:32:31
   8302        140        MiniIRT_B0_MCR_4shot_160                          xxxxxx      cld      4700096      8388608   09.02.2018 11:30:31   09.02.2018 11:30:32 8222
   8301        139            MiniIRT_B0_MCR_2shot                          xxxxxx      cld      3758496      4194304   09.02.2018 11:30:03   09.02.2018 11:30:04 8222
   8300        138            MiniIRT_B0_MCR_4shot                          xxxxxx      cld    367545568    369098752   09.02.2018 11:29:34   09.02.2018 11:29:48 8222
   8299        137                  MiniIRT_B0_MCR                          xxxxxx      cld    369971584    373293056   09.02.2018 11:28:59   09.02.2018 11:29:15 8222
   8298        136           MiniIRT_B0_MCR_FOV350                          xxxxxx      cld       778848      4194304   09.02.2018 11:28:42   09.02.2018 11:28:43 8222
   8297        135                  MiniIRT_B0_MCR                          xxxxxx      cld    369971584    373293056   09.02.2018 11:27:45   09.02.2018 11:28:20 8222
   8296        134                  MiniIRT_B0_MCR                          xxxxxx      cld    369970272    373293056   09.02.2018 11:26:57   09.02.2018 11:27:32 8222
   8295        133                  MiniIRT_B0_MCR                          xxxxxx      cld       777440      4194304   09.02.2018 11:23:27   09.02.2018 11:23:28 8222
   8294        132                  MiniIRT_B0_MCR                          xxxxxx      cld       777440      4194304   09.02.2018 11:22:43   09.02.2018 11:22:44 8222
   8293        131                  MiniIRT_B0_MCR                          xxxxxx      cld      3442208      4194304   09.02.2018 11:22:23   09.02.2018 11:22:24 8222
   8292        130                  MiniIRT_B0_MCR                          xxxxxx      cld      3443520      4194304   09.02.2018 11:21:56   09.02.2018 11:21:57 8222
   8291        129                  MiniIRT_B0_MCR                          xxxxxx      cld      3435456      4194304   09.02.2018 11:21:45   09.02.2018 11:21:46 8222
   8290        128                  MiniIRT_B0_MCR                          xxxxxx      cld      3700096      4194304   09.02.2018 11:21:20   09.02.2018 11:21:22 8222
   8289        127 CV_spiral_cine_64shot_seg4_retro                          xxxxxx      cld    133544160    134217728   09.02.2018 11:19:38   09.02.2018 11:20:36 8226, 8226
   8288        126 CV_spiral_cine_64shot_seg2_retro                          xxxxxx      cld    268295104    268435456   09.02.2018 11:18:44   09.02.2018 11:19:55 8226, 8226
   8287        125 CV_spiral_cine_16shot_seg2_retro                          xxxxxx      cld      1514528      4194304   09.02.2018 11:18:25   09.02.2018 11:18:28 8226, 8226
   8286        124 CV_spiral_cine_16shot_seg2_retro                          xxxxxx      cld      1527104      4194304   09.02.2018 11:18:10   09.02.2018 11:18:14 8226, 8226
   8285        123 CV_spiral_cine_32shot_seg2_retro                          xxxxxx      cld    205449728    205520896   09.02.2018 11:17:23   09.02.2018 11:17:42 8226, 8226
   8284        122             CV_spiral_cine_seg1                          xxxxxx      cld      1009952      4194304   09.02.2018 11:16:07   09.02.2018 11:16:28 8226, 8226
   8283        121             CV_spiral_cine_seg1                          xxxxxx      cld     65459872     67108864   09.02.2018 11:15:32   09.02.2018 11:15:52 8226, 8226
   8282        120             CV_spiral_cine_seg1                          xxxxxx      cld     83484640     83886080   09.02.2018 11:15:09   09.02.2018 11:15:22 8226, 8226
   8281        119                CV_spiral_linear                          xxxxxx      cld       974720      4194304   09.02.2018 11:14:23   09.02.2018 11:14:31 8226, 8226
   8280        118                CV_spiral_linear                          xxxxxx      cld     62742752     62914560   09.02.2018 11:13:59   09.02.2018 11:14:11 8226, 8226
   8279        117                CV_spiral_linear                          xxxxxx      cld     41011744     41943040   09.02.2018 11:13:34   09.02.2018 11:13:41 8226, 8226
   8278        116            CV_spiral_cine_BW500                          xxxxxx      cld      1263008      4194304   09.02.2018 11:12:54   09.02.2018 11:12:57 8226, 8226
   8277        115            CV_spiral_cine_BW500                          xxxxxx      cld      1285952      4194304   09.02.2018 11:12:35   09.02.2018 11:12:41 8226, 8226
   8276        114            CV_spiral_cine_BW500                          xxxxxx      cld      1281664      4194304   09.02.2018 11:12:20   09.02.2018 11:12:24 8226, 8226
   8275        113           CV_spiral_cine_BW1000                          xxxxxx      cld      1311872      4194304   09.02.2018 11:11:59   09.02.2018 11:12:02 8226, 8226
   8274        112             CV_spiral_cine_seg1                          xxxxxx      cld    225326592    226492416   09.02.2018 11:10:45   09.02.2018 11:11:46 8226, 8226
   8273        111             CV_spiral_cine_seg2                          xxxxxx      cld    423605120    469762048   09.02.2018 11:09:58   09.02.2018 11:11:12 8226, 8226
   8272        110                  CV_spiral_cine                          xxxxxx      cld    194781504    197132288   09.02.2018 11:08:45   09.02.2018 11:09:37 8226, 8226
   8271        109                  CV_spiral_cine                          xxxxxx      cld    138574400    201326592   09.02.2018 11:08:22   09.02.2018 11:08:56 8226, 8226
   8270        108                  CV_spiral_cine                          xxxxxx      cld    158239584    159383552   09.02.2018 11:07:48   09.02.2018 11:08:05 8226, 8226
   8269        107                  CV_spiral_cine                          xxxxxx      cld    290621408    293601280   09.02.2018 11:07:00   09.02.2018 11:07:30 8226, 8226
   8268        106                  CV_spiral_cine                          xxxxxx      cld     27702304     29360128   09.02.2018 11:06:49   09.02.2018 11:06:54 8226, 8226
   8267        105           CV_spiral_linear_seg2                          xxxxxx      cld    126589952    130023424   09.02.2018 11:06:00   09.02.2018 11:06:19 8226, 8226
   8266        104           CV_spiral_linear_seg2                          xxxxxx      cld     69302752     71303168   09.02.2018 11:05:38   09.02.2018 11:05:49 8226, 8226
   8265        103                CV_spiral_linear                          xxxxxx      cld    114844288    117440512   09.02.2018 11:04:54   09.02.2018 11:05:14 8226, 8226
   8264        102                CV_spiral_linear                          xxxxxx      cld    118204416    121634816   09.02.2018 11:04:26   09.02.2018 11:04:44 8226, 8226
   8263        101                CV_spiral_linear                          xxxxxx      cld    139626688    142606336   09.02.2018 11:03:52   09.02.2018 11:04:13 8226, 8226
   8262        100                CV_spiral_linear                          xxxxxx      cld    113868352    117440512   09.02.2018 11:03:30   09.02.2018 11:03:43 8226, 8226
   8261         99                CV_spiral_linear                          xxxxxx      cld     37298592     37748736   09.02.2018 11:03:06   09.02.2018 11:03:13 8226, 8226
   8260         98                CV_spiral_linear                          xxxxxx      cld      4735616      8388608   09.02.2018 11:02:43   09.02.2018 11:02:45 8226, 8226
   8259         97                CV_spiral_linear                          xxxxxx      cld      5094752      8388608   09.02.2018 11:02:23   09.02.2018 11:02:26 8226, 8226
   8258         96                  CV_spiral_cine                          xxxxxx      cld    315469984    318767104   09.02.2018 10:59:31   09.02.2018 11:00:27 8226, 8226
   8257         95                  CV_spiral_cine                          xxxxxx      cld     77717600     79691776   09.02.2018 10:58:36   09.02.2018 10:58:48 8226, 8226
   8256         94                  CV_spiral_cine                          xxxxxx      cld     20252384     20971520   09.02.2018 10:58:02   09.02.2018 10:58:14 8226, 8226
   8255         93                  CV_spiral_cine                          xxxxxx      cld     89452576     92274688   09.02.2018 10:56:43   09.02.2018 10:57:15 8226, 8226
   8254         92                  CV_spiral_cine                          xxxxxx      cld     43312064     46137344   09.02.2018 10:55:54   09.02.2018 10:56:10 8226, 8226
   8253         91                  CV_spiral_cine                          xxxxxx      cld     61879808     62914560   09.02.2018 10:55:30   09.02.2018 10:55:38 8226, 8226
   8252         90                  CV_spiral_cine                          xxxxxx      cld      1486272      4194304   09.02.2018 10:55:16   09.02.2018 10:55:19 8226, 8226
   8251         89                  CV_spiral_cine                          xxxxxx      cld      1488256      4194304   09.02.2018 10:55:03   09.02.2018 10:55:07 8226, 8226
   8250         88                    CV_spiral_br                          xxxxxx      cld      1210080      4194304   09.02.2018 10:54:17   09.02.2018 10:54:19 8226, 8226
   8249         87                    CV_spiral_br                          xxxxxx      cld      1218784      4194304   09.02.2018 10:53:19   09.02.2018 10:53:21 8226, 8226
   8248         86                    CV_spiral_br                          xxxxxx      cld      1123904      4194304   09.02.2018 10:52:53   09.02.2018 10:52:55 8226, 8226
   8247         85    MiniIRT_Spiral_libIRT_MS [2]                          xxxxxx      cld     57137280     58720256   09.02.2018 10:50:54   09.02.2018 10:51:08 8222
   8246         84    MiniIRT_Spiral_libIRT_MS [2]                          xxxxxx      cld     68723712     71303168   09.02.2018 10:50:32   09.02.2018 10:50:42 8222
   8245         83    MiniIRT_Spiral_libIRT_MS [2]                          xxxxxx      cld    153196512    155189248   09.02.2018 10:49:41   09.02.2018 10:50:03 8222
   8244         82    MiniIRT_Spiral_libIRT_MS [2]                          xxxxxx      cld    107221504    109051904   09.02.2018 10:49:01   09.02.2018 10:49:17 8222
   8243         81        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld      1142912      4194304   09.02.2018 10:48:44   09.02.2018 10:48:45 8222
   8242         80        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld      1142912      4194304   09.02.2018 10:48:04   09.02.2018 10:48:04 8222
   8241         79        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld      1142912      4194304   09.02.2018 10:47:52   09.02.2018 10:47:52 8222
   8240         78        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     68225088     71303168   09.02.2018 10:47:16   09.02.2018 10:47:26 8222
   8239         77        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     36319680     37748736   09.02.2018 10:46:54   09.02.2018 10:47:00 8222
   8238         76                          AdjFre                          xxxxxx      cld       777632      4194304   09.02.2018 10:46:50   09.02.2018 10:46:51
   8237         75                     AdjFieldMap                          xxxxxx      cld     90602432     92274688   09.02.2018 10:46:04   09.02.2018 10:46:49
   8236         74                          AdjFre                          xxxxxx      cld       777632      4194304   09.02.2018 10:46:02   09.02.2018 10:46:03
   8235         73                     CV_flowcomp                          xxxxxx      cld    130526624    134217728   09.02.2018 10:43:35   09.02.2018 10:44:14 8226, 8226
   8234         72                     CV_flowcomp                          xxxxxx      cld    137047328    138412032   09.02.2018 10:42:09   09.02.2018 10:42:51 8226, 8226
   8233         71              CV_normal_flowcomp                          xxxxxx      cld    141007936    142606336   09.02.2018 10:40:26   09.02.2018 10:41:06 8226, 8226
   8232         70              CV_normal_flowcomp                          xxxxxx      cld    302653664    306184192   09.02.2018 10:37:45   09.02.2018 10:38:44 8226, 8226
   8231         69              CV_normal_flowcomp                          xxxxxx      cld    141426016    142606336   09.02.2018 10:36:45   09.02.2018 10:37:24 8226, 8226
   8230         68                          AdjFre                          xxxxxx      cld       780096      4194304   09.02.2018 10:36:43   09.02.2018 10:36:44
   8229         67 Rad_nogap_tf2d15_retro_10seg_GRAPPA_350BW_8mmSlice                          xxxxxx      cld     89660768     92274688   09.02.2018 10:35:03   09.02.2018 10:35:18 8226, 8226
   8228         66 Rad_nogap_tf2d15_retro_10seg_GRAPPA_350BW_8mmSlice                          xxxxxx      cld    261032576    264241152   09.02.2018 10:32:54   09.02.2018 10:34:20 8226, 8226
   8227         65 SAX_nogap_tf2d15_retro_10seg_GRAPPA_350BW_8mmSlice                          xxxxxx      cld    748773152    750780416   09.02.2018 10:24:38   09.02.2018 10:29:31 8226, 8226
   8226         64                AdjQuietCoilSens                          xxxxxx      cld     31302816     33554432   09.02.2018 10:24:29   09.02.2018 10:24:36
   8225         63                          AdjFre                          xxxxxx      cld       912800      4194304   09.02.2018 10:24:27   09.02.2018 10:24:29
   8224         62                         Sax Loc                          xxxxxx      cld     74711680     75497472   09.02.2018 10:20:34   09.02.2018 10:20:49 8222
   8223         61                         Sax Loc                          xxxxxx      cld       851392      4194304   09.02.2018 10:20:32   09.02.2018 10:20:32
   8222         60                AdjQuietCoilSens                          xxxxxx      cld     16743616     16777216   09.02.2018 10:20:30   09.02.2018 10:20:31
   8221         59                          AdjFre                          xxxxxx      cld       782240      4194304   09.02.2018 10:20:29   09.02.2018 10:20:30
   8220         58                   Ch4 Localizer                          xxxxxx      cld     61825248     62914560   09.02.2018 10:19:22   09.02.2018 10:19:40 8216, 8216
   8219         57                   Ch4 Localizer                          xxxxxx      cld       838592      4194304   09.02.2018 10:19:20   09.02.2018 10:19:20
   8218         56                   Ch4 Localizer                          xxxxxx      cld       837472      4194304   09.02.2018 10:19:17   09.02.2018 10:19:17
   8217         55                      AdjCoilPos                          xxxxxx      cld       997440      4194304   09.02.2018 10:19:14   09.02.2018 10:19:16
   8216         54                AdjQuietCoilSens                          xxxxxx      cld     25604608     29360128   09.02.2018 10:19:05   09.02.2018 10:19:12
   8215         53                          AdjFre                          xxxxxx      cld       849568      4194304   09.02.2018 10:19:03   09.02.2018 10:19:05
   8214         52                          AdjGre                          xxxxxx      cld     51718208     54525952   09.02.2018 10:18:41   09.02.2018 10:19:03
   8213         51                         AdjDico                          xxxxxx      cld      1444320      4194304   09.02.2018 10:18:38   09.02.2018 10:18:39
   8212         50                        AdjTra1D                          xxxxxx      cld       659904      4194304   09.02.2018 10:18:37   09.02.2018 10:18:38
   8211         49                          AdjFre                          xxxxxx      cld       748800      4194304   09.02.2018 10:18:36   09.02.2018 10:18:36
   8210         48                         AdjDico                          xxxxxx      cld      1043424      4194304   09.02.2018 10:18:34   09.02.2018 10:18:35
   8209         47               3-Plane localizer                          xxxxxx      cld     55098912     58720256   09.02.2018 10:17:34   09.02.2018 10:17:50 8207, 8207
   8208         46                      AdjCoilPos                          xxxxxx      cld      1002016      4194304   09.02.2018 10:17:31   09.02.2018 10:17:33
   8207         45                AdjQuietCoilSens                          xxxxxx      cld     25609056     29360128   09.02.2018 10:17:23   09.02.2018 10:17:29
   8206         44                         AdjDico                          xxxxxx      cld      1448800      4194304   09.02.2018 10:17:22   09.02.2018 10:17:22
   8205         43                        AdjTra1D                          xxxxxx      cld       691360      4194304   09.02.2018 10:17:18   09.02.2018 10:17:21
   8204         42                          AdjFre                          xxxxxx      cld       752800      4194304   09.02.2018 10:17:18   09.02.2018 10:17:18
   8203         41                         AdjDico                          xxxxxx      cld      1047904      4194304   09.02.2018 10:17:15   09.02.2018 10:17:17
   8202         40                           trufi                          xxxxxx      cld     12826912     16777216   08.02.2018 18:01:28   08.02.2018 18:01:31 8193, 8193
   8201         39                           trufi                          xxxxxx      cld       772896      4194304   08.02.2018 18:01:24   08.02.2018 18:01:25
   8200         38                          AdjFre                          xxxxxx      cld       779776      4194304   08.02.2018 18:01:23   08.02.2018 18:01:24
   8199         37             gre_TE291_st8_BJ23U                          xxxxxx      cld      6853280      8388608   08.02.2018 18:00:20   08.02.2018 18:00:29 8193, 8193
   8198         36              gre_TE10_st5_BJ23U                          xxxxxx      cld      6853280      8388608   08.02.2018 17:59:28   08.02.2018 17:59:37 8193, 8193
   8197         35              gre_TE10_st5_BJ23U                          xxxxxx      cld      6853248      8388608   08.02.2018 17:58:36   08.02.2018 17:58:44 8193, 8193
   8196         34              gre_TE10_st5_BJ23U                          xxxxxx      cld      6853248      8388608   08.02.2018 17:57:02   08.02.2018 17:57:10 8193, 8193
   8195         33                     gre_shortTE                          xxxxxx      cld       807104      4194304   08.02.2018 17:52:40   08.02.2018 17:52:42 8175, 8175
   8194         32                      gre_LongTE                          xxxxxx      cld     20924448     20971520   08.02.2018 17:52:29   08.02.2018 17:52:39 8193, 8193
   8193         31                AdjQuietCoilSens                          xxxxxx      cld     31308160     33554432   08.02.2018 17:52:20   08.02.2018 17:52:27
   8192         30                         AdjDico                          xxxxxx      cld      1463520      4194304   08.02.2018 17:52:19   08.02.2018 17:52:19
   8191         29                        AdjTra1D                          xxxxxx      cld       674400      4194304   08.02.2018 17:52:17   08.02.2018 17:52:19
   8190         28                          AdjFre                          xxxxxx      cld       792320      4194304   08.02.2018 17:52:16   08.02.2018 17:52:17
   8189         27                      gre_LongTE                          xxxxxx      cld      5670432      8388608   08.02.2018 17:49:45   08.02.2018 17:49:53 8175, 8175
   8188         26                          AdjFre                          xxxxxx      cld       693280      4194304   08.02.2018 17:49:43   08.02.2018 17:49:44
   8187         25                       trufi_loc                          xxxxxx      cld     16088128     16777216   08.02.2018 17:48:07   08.02.2018 17:48:10 8175, 8175
   8186         24                       trufi_loc                          xxxxxx      cld       810400      4194304   08.02.2018 17:48:01   08.02.2018 17:48:01
   8185         23                       trufi_loc                          xxxxxx      cld      6235680      8388608   08.02.2018 17:47:53   08.02.2018 17:47:55 8175, 8175
   8184         22                       trufi_loc                          xxxxxx      cld       810400      4194304   08.02.2018 17:47:50   08.02.2018 17:47:50
   8183         21                       trufi_loc                          xxxxxx      cld       833824      4194304   08.02.2018 17:47:47   08.02.2018 17:47:47 8175, 8175
   8182         20                       trufi_loc                          xxxxxx      cld      7744224      8388608   08.02.2018 17:47:43   08.02.2018 17:47:44 8175, 8175
   8181         19                       trufi_loc                          xxxxxx      cld       810400      4194304   08.02.2018 17:47:37   08.02.2018 17:47:37
   8180         18                       trufi_loc                          xxxxxx      cld      8749024     12582912   08.02.2018 17:47:33   08.02.2018 17:47:35 8175, 8175
   8179         17                       trufi_loc                          xxxxxx      cld     16087232     16777216   08.02.2018 17:47:18   08.02.2018 17:47:21 8175, 8175
   8178         16                       trufi_loc                          xxxxxx      cld     16087232     16777216   08.02.2018 17:47:00   08.02.2018 17:47:04 8175, 8175
   8177         15                       trufi_loc                          xxxxxx      cld     16086144     16777216   08.02.2018 17:44:22   08.02.2018 17:44:26 8175, 8175
   8176         14                      AdjCoilPos                          xxxxxx      cld       994272      4194304   08.02.2018 17:44:19   08.02.2018 17:44:21
   8175         13                AdjQuietCoilSens                          xxxxxx      cld     14223040     16777216   08.02.2018 17:44:10   08.02.2018 17:44:17
   8174         12                          AdjFre                          xxxxxx      cld       686432      4194304   08.02.2018 17:44:08   08.02.2018 17:44:10
   8173         11                     AdjFieldMap                          xxxxxx      cld    108352640    109051904   08.02.2018 17:43:22   08.02.2018 17:44:08
   8172         10                         AdjDico                          xxxxxx      cld      1431648      4194304   08.02.2018 17:43:20   08.02.2018 17:43:21
   8171          9                          AdjTra                          xxxxxx      cld       682208      4194304   08.02.2018 17:43:18   08.02.2018 17:43:20
   8170          8                          AdjFre                          xxxxxx      cld       686336      4194304   08.02.2018 17:43:17   08.02.2018 17:43:17
   8169          7                         AdjDico                          xxxxxx      cld      1030720      4194304   08.02.2018 17:43:16   08.02.2018 17:43:17
   8168          1                         AdjDico                          xxxxxx      cld       724928      4194304   08.02.2018 17:41:22   08.02.2018 17:41:23
   8167        216            R3_RR_XJ_s64x1_vds50                          xxxxxx      cld     79334976     79691776   08.02.2018 23:14:10   08.02.2018 23:14:23 8155, 8155
   8166        215            R3_RR_XJ_s64x1_vds50                          xxxxxx      cld     81866720     83886080   08.02.2018 23:11:21   08.02.2018 23:11:34 8155, 8155
   8165        214            R3_RR_XJ_s32x1_vds50                          xxxxxx      cld     73818112     75497472   08.02.2018 23:10:47   08.02.2018 23:10:54 8155, 8155
   8164        213                          AdjFre                          xxxxxx      cld       811168      4194304   08.02.2018 23:10:43   08.02.2018 23:10:44
   8163        212             MiniFLASH_Gadgetron                          xxxxxx      cld       886784      4194304   08.02.2018 23:09:00   08.02.2018 23:09:00
   8162        211             MiniFLASH_Gadgetron                          xxxxxx      cld       886784      4194304   08.02.2018 23:08:55   08.02.2018 23:08:55
   8161        210             MiniFLASH_Gadgetron                          xxxxxx      cld       885920      4194304   08.02.2018 23:08:49   08.02.2018 23:08:49
   8160        209             MiniFLASH_Gadgetron                          xxxxxx      cld       886784      4194304   08.02.2018 23:07:10   08.02.2018 23:07:10
   8159        208             MiniFLASH_Gadgetron                          xxxxxx      cld       886752      4194304   08.02.2018 23:05:13   08.02.2018 23:05:13
   8158        207                          AdjFre                          xxxxxx      cld       811232      4194304   08.02.2018 23:05:09   08.02.2018 23:05:10
   8157        206    Multislice 3 Plane (Anatomy)                          xxxxxx      cld    545668992    549453824   08.02.2018 23:03:51   08.02.2018 23:04:51 8155, 8155
   8156        205                      AdjCoilPos                          xxxxxx      cld      1045888      4194304   08.02.2018 23:03:48   08.02.2018 23:03:50
   8155        204                AdjQuietCoilSens                          xxxxxx      cld     37031424     37748736   08.02.2018 23:03:39   08.02.2018 23:03:46
   8154        203                         AdjDico                          xxxxxx      cld      1502368      4194304   08.02.2018 23:03:38   08.02.2018 23:03:39
   8153        202                        AdjTra1D                          xxxxxx      cld       721920      4194304   08.02.2018 23:03:36   08.02.2018 23:03:38
   8152        201                          AdjFre                          xxxxxx      cld       856192      4194304   08.02.2018 23:03:34   08.02.2018 23:03:35
   8151        200                         AdjDico                          xxxxxx      cld      1101472      4194304   08.02.2018 23:03:33   08.02.2018 23:03:34
   8150        199                         AdjDico                          xxxxxx      cld       697888      4194304   08.02.2018 23:03:31   08.02.2018 23:03:31
   8149        198            R3_RR_XJ_s32x1_vds50                          xxxxxx      cld       707808      4194304   08.02.2018 22:35:33   08.02.2018 22:35:33 8143, 8143
   8148        197                          AdjFre                          xxxxxx      cld       713920      4194304   08.02.2018 22:35:32   08.02.2018 22:35:32
   8147        196       R3_spirals_s8_bw1000_m128                          xxxxxx      cld       657568      4194304   08.02.2018 22:30:42   08.02.2018 22:30:46 8143, 8143
   8146        195       R3_spirals_s8_bw1000_m128                          xxxxxx      cld      1022144      4194304   08.02.2018 22:30:19   08.02.2018 22:30:20 8143, 8143
   8145        194       R3_spirals_s8_bw1000_m128                          xxxxxx      cld      1022144      4194304   08.02.2018 22:30:10   08.02.2018 22:30:11 8143, 8143
   8144        193                      AdjCoilPos                          xxxxxx      cld       992064      4194304   08.02.2018 22:30:08   08.02.2018 22:30:10
   8143        192                AdjQuietCoilSens                          xxxxxx      cld     19910112     20971520   08.02.2018 22:29:59   08.02.2018 22:30:06
